year,round,circuit_name,circuit_country,driver_id,lap_number,lap_time_ms,estimated_horsepower,car_weight,track_temperature,driving_aggression,tire_compound,fuel_load_percent
2021,10,Silverstone Circuit,UK,ricciardo,6,94023.0,958,788,43,0.5614918506823473,medium,43.73911217822225
2021,11,Hungaroring,Hungary,hamilton,1,118069.0,774,756,44,0.7389655570807804,hard,67.32546604926247
2021,11,Hungaroring,Hungary,ocon,1,119634.0,868,708,38,0.5042259263997175,hard,52.41832102897347
2021,11,Hungaroring,Hungary,vettel,1,121406.0,966,736,29,0.890398177238841,hard,17.928972866266935
2021,11,Hungaroring,Hungary,sainz,1,123261.0,857,766,24,0.547142521879574,soft,91.90628041664716
2021,11,Hungaroring,Hungary,tsunoda,1,125307.0,892,702,33,0.86736351298253,hard,65.95953618573874
2021,11,Hungaroring,Hungary,latifi,1,126501.0,958,757,21,0.803136320383107,soft,21.032228409487356
2021,11,Hungaroring,Hungary,alonso,1,128062.0,753,709,29,0.8174706403880161,hard,57.52001549030506
2021,11,Hungaroring,Hungary,russell,1,129639.0,835,728,39,0.7704103888938909,medium,55.5470549810122
2021,11,Hungaroring,Hungary,max_verstappen,1,130591.0,839,782,30,0.7712137520655884,medium,74.58830728444607
2021,11,Hungaroring,Hungary,raikkonen,1,130748.0,929,765,42,0.6104580353465852,medium,74.97255939870169
2021,11,Hungaroring,Hungary,mick_schumacher,1,133440.0,972,769,21,0.6291907010033833,soft,87.82265460319344
2021,11,Hungaroring,Hungary,gasly,1,135203.0,905,756,41,0.9369115524582916,medium,40.13777304803268
2021,11,Hungaroring,Hungary,mazepin,1,137794.0,751,738,37,0.8101107612309214,medium,99.58615496241052
2021,11,Hungaroring,Hungary,ricciardo,1,142328.0,931,797,29,0.8865283295892159,soft,75.97574831909903
2021,11,Hungaroring,Hungary,norris,1,142425.0,775,796,32,0.7385409351305634,medium,17.68038799676602
2021,11,Hungaroring,Hungary,giovinazzi,1,162558.0,995,720,23,0.8193557618039937,hard,10.887367945346876
2021,11,Hungaroring,Hungary,hamilton,2,169020.0,941,728,30,0.9361613991686875,soft,65.05330149047406
2021,11,Hungaroring,Hungary,ocon,2,169656.0,866,790,35,0.5207717710871254,medium,68.58740700417545
2021,11,Hungaroring,Hungary,vettel,2,171410.0,842,746,39,0.748689005921124,hard,41.25291276926876
2021,11,Hungaroring,Hungary,sainz,2,171406.0,787,724,38,0.8086054463650623,medium,86.45401009966588
2021,11,Hungaroring,Hungary,tsunoda,2,172817.0,772,794,20,0.8874563350604415,medium,44.03838591190096
2021,11,Hungaroring,Hungary,latifi,2,174068.0,888,736,41,0.9797049277312888,hard,45.35360942004806
2021,11,Hungaroring,Hungary,alonso,2,176381.0,913,702,24,0.7319815060069987,medium,45.32897279066419
2021,11,Hungaroring,Hungary,russell,2,178569.0,812,728,27,0.9350465048945891,soft,65.69850394474048
2021,11,Hungaroring,Hungary,raikkonen,2,180622.0,984,776,27,0.7288038479522077,medium,72.66444666884306
2021,11,Hungaroring,Hungary,mick_schumacher,2,180155.0,828,772,25,0.748632182263683,hard,96.82665288534427
2021,11,Hungaroring,Hungary,gasly,2,181679.0,856,769,34,0.7666434541003904,soft,61.77309084084342
2021,11,Hungaroring,Hungary,ricciardo,2,178411.0,932,769,28,0.7903885152691625,medium,26.62216447261583
2021,11,Hungaroring,Hungary,max_verstappen,2,194104.0,850,731,32,0.8385522016035468,medium,68.9968809833304
2021,11,Hungaroring,Hungary,mazepin,2,189487.0,773,796,40,0.5404703472929004,soft,78.37938500574022
2021,11,Hungaroring,Hungary,norris,2,186733.0,806,728,21,0.9209059520944678,hard,48.37256346338503
2021,11,Hungaroring,Hungary,giovinazzi,2,172852.0,955,765,38,0.8612747883088588,hard,75.97120059650494
2021,11,Hungaroring,Hungary,ocon,3,1590847.0,825,733,35,0.8896663115693411,medium,36.31864897605533
2021,11,Hungaroring,Hungary,vettel,3,1587952.0,834,794,25,0.5621844473613932,medium,80.99139076035259
2021,11,Hungaroring,Hungary,sainz,3,1587127.0,811,748,21,0.6133166261733531,hard,94.58034262751276
2021,11,Hungaroring,Hungary,tsunoda,3,1584517.0,999,764,40,0.8228156933154425,hard,44.28236376058312
2021,11,Hungaroring,Hungary,latifi,3,1582876.0,920,770,41,0.852555212707709,hard,35.84597260012973
2021,11,Hungaroring,Hungary,alonso,3,1585290.0,860,719,29,0.6550711287769725,medium,99.88725086992633
2021,11,Hungaroring,Hungary,russell,3,1581971.0,945,779,29,0.6474939521101728,hard,11.341904894867179
2021,11,Hungaroring,Hungary,raikkonen,3,1579497.0,820,739,21,0.7333732570543681,soft,48.39197055670845
2021,11,Hungaroring,Hungary,mick_schumacher,3,1578155.0,958,793,28,0.5414641543299,medium,15.582122213090516
2021,11,Hungaroring,Hungary,gasly,3,1575476.0,819,799,34,0.5672682965251998,hard,98.5641759036906
2021,11,Hungaroring,Hungary,ricciardo,3,1572243.0,799,768,41,0.7012958955609039,hard,98.45793850954388
2021,11,Hungaroring,Hungary,max_verstappen,3,1569129.0,779,704,42,0.5044963410379183,hard,63.79804863055888
2021,11,Hungaroring,Hungary,hamilton,3,1606873.0,853,750,35,0.8956155164364461,soft,87.8733737594363
2021,11,Hungaroring,Hungary,mazepin,3,1568592.0,824,731,43,0.947024926929198,medium,96.51123987143397
2021,11,Hungaroring,Hungary,giovinazzi,3,1561610.0,779,760,39,0.590350837810207,soft,92.05814986752507
2021,11,Hungaroring,Hungary,hamilton,4,109712.0,978,790,38,0.509024007634125,hard,62.292921085736275
2021,11,Hungaroring,Hungary,ocon,4,123712.0,778,703,24,0.671107434046309,hard,77.33824904949368
2021,11,Hungaroring,Hungary,vettel,4,123935.0,879,781,36,0.5968146221385079,hard,14.000474991661958
2021,11,Hungaroring,Hungary,latifi,4,124546.0,849,753,23,0.5010252553704708,hard,58.220230178643675
2021,11,Hungaroring,Hungary,tsunoda,4,126065.0,786,709,30,0.9407439531832998,hard,38.08719461452675
2021,11,Hungaroring,Hungary,sainz,4,127453.0,900,757,41,0.5179278912340912,medium,96.35330937341574
2021,11,Hungaroring,Hungary,alonso,4,120505.0,980,737,33,0.733186374021676,medium,29.373779364751464
2021,11,Hungaroring,Hungary,russell,4,121055.0,860,711,24,0.6966399225006908,medium,52.51008313228779
2021,11,Hungaroring,Hungary,raikkonen,4,120984.0,881,749,34,0.5411691803451572,medium,21.660302572074475
2021,11,Hungaroring,Hungary,ricciardo,4,119686.0,897,758,20,0.9733093328089597,hard,65.01723717524723
2021,11,Hungaroring,Hungary,mick_schumacher,4,121816.0,836,749,42,0.6286708401614767,medium,86.72668036825958
2021,11,Hungaroring,Hungary,max_verstappen,4,120218.0,912,786,26,0.5878958619454004,soft,43.03491314783817
2021,11,Hungaroring,Hungary,gasly,4,122870.0,878,748,34,0.5049971507007053,medium,97.84090776969012
2021,11,Hungaroring,Hungary,giovinazzi,4,120644.0,841,763,33,0.95358356905375,hard,20.216257326956722
2021,11,Hungaroring,Hungary,ocon,5,84575.0,834,766,32,0.911283228829683,soft,98.27792476264655
2021,11,Hungaroring,Hungary,vettel,5,84897.0,980,732,34,0.7777271291165996,hard,36.349526155591505
2021,11,Hungaroring,Hungary,latifi,5,85975.0,998,756,36,0.6541464834413203,soft,75.10369823890316
2021,11,Hungaroring,Hungary,tsunoda,5,86207.0,792,798,27,0.5273263575550493,hard,81.85832958352734
2021,11,Hungaroring,Hungary,sainz,5,86393.0,802,779,21,0.7883445000539986,soft,28.581970457587154
2021,11,Hungaroring,Hungary,alonso,5,86338.0,955,753,24,0.5578815744030087,medium,65.45713886359272
2021,11,Hungaroring,Hungary,russell,5,86873.0,892,765,44,0.7560882433094935,medium,75.08831170814408
2021,11,Hungaroring,Hungary,raikkonen,5,87155.0,932,712,43,0.7911934293657055,medium,61.058372403154166
2021,11,Hungaroring,Hungary,ricciardo,5,87257.0,889,794,34,0.6417930175358483,hard,32.77233711953685
2021,11,Hungaroring,Hungary,mick_schumacher,5,87211.0,786,724,27,0.5141891473896603,soft,14.669110980213581
2021,11,Hungaroring,Hungary,max_verstappen,5,87173.0,950,741,35,0.8585088685764559,hard,85.02569794370982
2021,11,Hungaroring,Hungary,gasly,5,86653.0,891,712,42,0.8521567262261707,medium,31.71202729280757
2021,11,Hungaroring,Hungary,giovinazzi,5,85801.0,886,737,24,0.9761752661366705,soft,49.1518366030152
2021,11,Hungaroring,Hungary,hamilton,5,103232.0,994,755,41,0.5896376925615641,medium,21.989139928209045
2021,11,Hungaroring,Hungary,ocon,6,84374.0,776,734,38,0.9189483398603044,hard,99.27046436266949
2021,11,Hungaroring,Hungary,vettel,6,84399.0,840,725,30,0.5676578523111382,medium,70.36728815311541
2021,11,Hungaroring,Hungary,latifi,6,85819.0,874,707,31,0.6767377514222256,soft,34.86162086253487
2021,11,Hungaroring,Hungary,tsunoda,6,85952.0,919,710,30,0.7098017005606725,hard,91.6091783017963
2021,11,Hungaroring,Hungary,sainz,6,86146.0,791,796,27,0.8053014396928211,medium,79.64481418513299
2021,11,Hungaroring,Hungary,alonso,6,85864.0,975,777,25,0.7999300809803205,hard,32.167915031031185
2021,11,Hungaroring,Hungary,russell,6,85940.0,968,728,34,0.5605596287380514,medium,61.56219322635581
2021,11,Hungaroring,Hungary,raikkonen,6,85887.0,829,785,28,0.7592103110799059,soft,73.43232029875708
2021,11,Hungaroring,Hungary,ricciardo,6,86203.0,769,743,41,0.9154044835367949,medium,40.604377080841026
2021,11,Hungaroring,Hungary,mick_schumacher,6,86235.0,882,799,29,0.5923838027163498,hard,57.788389015771635
2021,11,Hungaroring,Hungary,max_verstappen,6,86414.0,994,727,24,0.8768523044400309,soft,85.25554511281504
2021,11,Hungaroring,Hungary,gasly,6,86384.0,757,768,40,0.5318963079183295,medium,32.81060193137458
2021,11,Hungaroring,Hungary,giovinazzi,6,85923.0,939,736,34,0.6052016506374989,medium,31.13906627918324
2021,11,Hungaroring,Hungary,hamilton,6,83637.0,943,777,29,0.9491868132495451,medium,45.720643068362286
2021,11,Hungaroring,Hungary,ocon,7,84159.0,858,760,35,0.5498317313578824,hard,72.84585843365186
2021,11,Hungaroring,Hungary,vettel,7,84579.0,775,748,23,0.5247548938628903,soft,45.39342098620496
2021,11,Hungaroring,Hungary,latifi,7,85199.0,895,780,27,0.6291657475522435,hard,21.245345936867718
2021,11,Hungaroring,Hungary,tsunoda,7,85144.0,955,796,30,0.8354996317446801,soft,64.97780782727641
2021,11,Hungaroring,Hungary,sainz,7,85023.0,888,770,33,0.9034355251707338,hard,23.28104688564685
2021,11,Hungaroring,Hungary,alonso,7,85836.0,909,716,36,0.5380515473809642,medium,49.55378848204735
2021,11,Hungaroring,Hungary,russell,7,85767.0,938,707,27,0.7268954902467453,soft,45.194732467848404
2021,11,Hungaroring,Hungary,raikkonen,7,85980.0,978,723,36,0.560990838236451,medium,74.86099192569515
2021,11,Hungaroring,Hungary,ricciardo,7,85891.0,790,770,43,0.6302780769099854,soft,36.90717239408719
2021,11,Hungaroring,Hungary,mick_schumacher,7,86121.0,758,777,25,0.986209079349557,hard,58.18163896993247
2021,11,Hungaroring,Hungary,max_verstappen,7,86066.0,769,763,38,0.6093895971525127,soft,90.35710270982273
2021,12,Circuit de Spa-Francorchamps,Belgium,max_verstappen,1,207071.0,763,713,44,0.9191956656274165,hard,45.62607911345173
2021,12,Circuit de Spa-Francorchamps,Belgium,russell,1,209066.0,873,749,23,0.7987813632315318,hard,67.34466283573029
2021,12,Circuit de Spa-Francorchamps,Belgium,hamilton,1,209672.0,820,782,33,0.5233509441528335,hard,96.5791195311538
2021,12,Circuit de Spa-Francorchamps,Belgium,ricciardo,1,211567.0,787,772,21,0.9298884020699575,hard,87.89575622403063
2021,12,Circuit de Spa-Francorchamps,Belgium,vettel,1,214550.0,810,755,28,0.8284947335200619,medium,79.60776805868669
2021,12,Circuit de Spa-Francorchamps,Belgium,gasly,1,217248.0,949,784,25,0.63461705781703,hard,52.64561603980753
2021,12,Circuit de Spa-Francorchamps,Belgium,ocon,1,218650.0,967,724,35,0.5862047118141172,hard,95.05012874821179
2021,12,Circuit de Spa-Francorchamps,Belgium,leclerc,1,219679.0,881,723,37,0.6172672636236851,medium,44.960353229126554
2021,12,Circuit de Spa-Francorchamps,Belgium,latifi,1,222556.0,872,781,20,0.9784148258711984,hard,96.99444867698163
2021,12,Circuit de Spa-Francorchamps,Belgium,sainz,1,223237.0,832,718,27,0.7629630646351983,soft,92.80511447699094
2021,12,Circuit de Spa-Francorchamps,Belgium,alonso,1,227661.0,922,773,22,0.8565401616503622,hard,55.815999864768564
2021,12,Circuit de Spa-Francorchamps,Belgium,bottas,1,229485.0,874,723,35,0.9660124660068934,medium,68.71189180102364
2021,12,Circuit de Spa-Francorchamps,Belgium,giovinazzi,1,231234.0,869,753,38,0.8796265666318979,soft,33.673118990222655
2021,12,Circuit de Spa-Francorchamps,Belgium,norris,1,234181.0,991,757,44,0.5110141861301505,medium,11.149784322523711
2021,12,Circuit de Spa-Francorchamps,Belgium,tsunoda,1,235400.0,842,709,30,0.7788790890666654,hard,48.190369752820644
2021,12,Circuit de Spa-Francorchamps,Belgium,mick_schumacher,1,236578.0,957,765,43,0.6338662822742867,medium,32.02109209176765
2021,12,Circuit de Spa-Francorchamps,Belgium,mazepin,1,239064.0,948,700,42,0.8415180782674094,hard,53.17682413825795
2021,12,Circuit de Spa-Francorchamps,Belgium,stroll,1,241179.0,883,702,37,0.5483578525111575,medium,24.553593990698573
2021,12,Circuit de Spa-Francorchamps,Belgium,raikkonen,1,243125.0,901,727,32,0.8598916805116931,medium,13.70682533387621
2021,12,Circuit de Spa-Francorchamps,Belgium,perez,1,245276.0,851,786,44,0.8811215693332277,medium,95.85411242031792
2021,13,Circuit Park Zandvoort,Netherlands,max_verstappen,1,77665.0,893,717,39,0.9091121156709727,hard,46.323176372989444
2021,13,Circuit Park Zandvoort,Netherlands,hamilton,1,79399.0,852,786,32,0.5716351168277427,soft,95.73566948880713
2021,13,Circuit Park Zandvoort,Netherlands,bottas,1,80387.0,832,790,40,0.7039302440455317,hard,24.26925141922844
2021,13,Circuit Park Zandvoort,Netherlands,gasly,1,81662.0,786,775,22,0.6960397755341726,soft,40.47420026301888
2021,13,Circuit Park Zandvoort,Netherlands,leclerc,1,82599.0,779,727,38,0.6685621159573718,hard,75.36552212950252
2021,13,Circuit Park Zandvoort,Netherlands,sainz,1,83478.0,927,796,37,0.6351944247965124,medium,70.93048103994641
2021,13,Circuit Park Zandvoort,Netherlands,alonso,1,84243.0,771,787,26,0.9631543569815584,hard,87.18991866534982
2021,13,Circuit Park Zandvoort,Netherlands,ocon,1,84840.0,986,755,24,0.986043101803108,medium,73.21770989949646
2021,13,Circuit Park Zandvoort,Netherlands,ricciardo,1,85571.0,921,751,34,0.6756546635517959,soft,98.8962119856091
2021,13,Circuit Park Zandvoort,Netherlands,giovinazzi,1,86167.0,804,799,37,0.8871913955637419,medium,67.45172865568297
2021,13,Circuit Park Zandvoort,Netherlands,russell,1,86802.0,791,797,30,0.9945076130655877,hard,73.75736594124955
2021,13,Circuit Park Zandvoort,Netherlands,stroll,1,87168.0,948,788,41,0.5842724465098104,medium,76.24845351273412
2021,13,Circuit Park Zandvoort,Netherlands,norris,1,87415.0,782,717,24,0.9006916436991788,hard,83.54349633987815
2021,13,Circuit Park Zandvoort,Netherlands,tsunoda,1,87952.0,807,724,21,0.7781464612579769,soft,91.60465136917998
2021,13,Circuit Park Zandvoort,Netherlands,vettel,1,88261.0,982,731,30,0.9256777751240233,hard,24.969361525769454
2021,13,Circuit Park Zandvoort,Netherlands,kubica,1,89108.0,978,791,23,0.7544495901365724,hard,84.45429970258547
2021,13,Circuit Park Zandvoort,Netherlands,mazepin,1,89556.0,828,741,35,0.6004745463228165,hard,90.68810955773861
2021,13,Circuit Park Zandvoort,Netherlands,mick_schumacher,1,89661.0,961,721,34,0.6795398209573531,hard,85.23924218196404
2021,13,Circuit Park Zandvoort,Netherlands,perez,1,96074.0,844,765,31,0.7197269115718004,medium,23.16750266790228
2021,13,Circuit Park Zandvoort,Netherlands,latifi,1,97259.0,893,756,38,0.7731295772454556,medium,91.04328288808084
2021,13,Circuit Park Zandvoort,Netherlands,max_verstappen,2,74978.0,865,770,22,0.5110347143942673,hard,41.580129698684665
2021,13,Circuit Park Zandvoort,Netherlands,hamilton,2,75395.0,894,711,32,0.9999755670727211,soft,50.43553104895689
2021,13,Circuit Park Zandvoort,Netherlands,bottas,2,75861.0,781,764,28,0.562530117176675,soft,27.254122718528663
2021,13,Circuit Park Zandvoort,Netherlands,gasly,2,76839.0,754,746,44,0.8861037331096602,hard,35.85191485168143
2021,13,Circuit Park Zandvoort,Netherlands,leclerc,2,77903.0,995,765,35,0.5375089526621584,soft,52.21897914928946
2021,13,Circuit Park Zandvoort,Netherlands,sainz,2,78168.0,776,793,27,0.840202412560474,medium,93.5866570290746
2021,13,Circuit Park Zandvoort,Netherlands,alonso,2,78102.0,782,715,25,0.8712886597701095,hard,49.77157010482809
2021,13,Circuit Park Zandvoort,Netherlands,ocon,2,78287.0,760,754,21,0.8961534216628813,medium,81.13085547390399
2021,13,Circuit Park Zandvoort,Netherlands,ricciardo,2,78441.0,916,738,39,0.633792257699165,hard,86.8191934957808
2021,13,Circuit Park Zandvoort,Netherlands,giovinazzi,2,78815.0,804,716,20,0.9877559485321938,soft,81.09032465204417
2021,13,Circuit Park Zandvoort,Netherlands,russell,2,79368.0,938,781,26,0.6240085811088634,medium,99.57476745628043
2021,13,Circuit Park Zandvoort,Netherlands,stroll,2,79480.0,980,786,41,0.7743167904288408,medium,96.8442743713807
2021,13,Circuit Park Zandvoort,Netherlands,norris,2,79679.0,811,792,38,0.6357827700338502,medium,54.67599270288471
2021,13,Circuit Park Zandvoort,Netherlands,tsunoda,2,79733.0,967,756,28,0.5002468604433048,hard,58.04932862639259
2021,13,Circuit Park Zandvoort,Netherlands,vettel,2,79832.0,828,709,26,0.8253780420020093,soft,50.56924403180366
2021,13,Circuit Park Zandvoort,Netherlands,kubica,2,79629.0,874,714,37,0.7518819097794892,soft,66.39484426746046
2021,13,Circuit Park Zandvoort,Netherlands,mazepin,2,79826.0,750,753,37,0.5274194547234059,soft,79.9506947312541
2021,13,Circuit Park Zandvoort,Netherlands,mick_schumacher,2,80292.0,918,711,27,0.6311967831678686,medium,50.43578214859766
2021,13,Circuit Park Zandvoort,Netherlands,perez,2,76649.0,754,745,29,0.9264362014999423,soft,25.52832942321715
2021,13,Circuit Park Zandvoort,Netherlands,latifi,2,76847.0,949,792,34,0.7095120166008857,hard,81.84353662153957
2021,13,Circuit Park Zandvoort,Netherlands,max_verstappen,3,74813.0,997,759,37,0.9931699961188496,medium,83.97725079178595
2021,13,Circuit Park Zandvoort,Netherlands,hamilton,3,75045.0,905,703,40,0.7206303292343295,soft,16.042594978673204
2021,13,Circuit Park Zandvoort,Netherlands,bottas,3,75699.0,788,724,24,0.5188219403150433,soft,84.03679264733097
2021,13,Circuit Park Zandvoort,Netherlands,gasly,3,76483.0,799,794,39,0.7149665597671688,soft,24.932360548837938
2021,13,Circuit Park Zandvoort,Netherlands,leclerc,3,77062.0,895,746,43,0.9136291929403294,medium,30.879607092483496
2021,13,Circuit Park Zandvoort,Netherlands,sainz,3,77552.0,805,732,35,0.6040033362125604,soft,22.807715728974856
2021,13,Circuit Park Zandvoort,Netherlands,alonso,3,77532.0,789,737,37,0.550138611512011,soft,95.58815314732412
2021,13,Circuit Park Zandvoort,Netherlands,ocon,3,77626.0,789,744,35,0.6789646385428091,hard,81.89038145742589
2021,13,Circuit Park Zandvoort,Netherlands,ricciardo,3,77856.0,980,719,36,0.5038363072286298,hard,48.406238017475154
2021,13,Circuit Park Zandvoort,Netherlands,giovinazzi,3,77772.0,942,773,27,0.6265768528901623,soft,98.25296573644675
2021,13,Circuit Park Zandvoort,Netherlands,russell,3,77818.0,827,784,20,0.5462895578960356,hard,78.876534434604
2021,13,Circuit Park Zandvoort,Netherlands,stroll,3,77944.0,997,785,33,0.7304752198526143,soft,70.39737702486022
2021,13,Circuit Park Zandvoort,Netherlands,norris,3,78278.0,851,770,38,0.9873272170082074,hard,94.60097513873762
2021,13,Circuit Park Zandvoort,Netherlands,tsunoda,3,78452.0,849,728,29,0.5688421152126191,hard,71.61614325258148
2021,13,Circuit Park Zandvoort,Netherlands,vettel,3,78565.0,755,737,44,0.7678835923638431,soft,14.890777020047496
2021,13,Circuit Park Zandvoort,Netherlands,kubica,3,79283.0,776,772,35,0.6325774612648977,soft,14.24286191162969
2021,13,Circuit Park Zandvoort,Netherlands,mazepin,3,79416.0,765,751,31,0.8517757035629425,hard,66.73002347782297
2021,13,Circuit Park Zandvoort,Netherlands,mick_schumacher,3,80525.0,891,732,24,0.7405002215382372,soft,91.71460785317329
2021,13,Circuit Park Zandvoort,Netherlands,perez,3,77812.0,802,703,43,0.6447629845669387,hard,80.08199393398995
2021,13,Circuit Park Zandvoort,Netherlands,latifi,3,77682.0,959,727,34,0.7265820488111723,soft,28.352170075867843
2021,13,Circuit Park Zandvoort,Netherlands,max_verstappen,4,74917.0,817,786,29,0.7940295156005246,hard,64.09650305742282
